traceID,RowID,CustomBlock,DrawAnything,MoveSquarelikeThing,CreateUseParameterCorrectly,RepeatCorrectNumberOfTimes,MoveVariably,MoveSquirally
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168751,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168752,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168754,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168755,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168759,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168764,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168766,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168770,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168771,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168772,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168773,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168774,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168775,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168776,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168777,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168778,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168779,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168780,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168781,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168782,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168783,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168784,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168785,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168787,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168792,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168799,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168800,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168802,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168803,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168804,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168805,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168806,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168807,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168808,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168809,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168810,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168812,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168813,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168814,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168815,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168816,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168817,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168818,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168819,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168820,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168821,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168822,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168823,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168829,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168831,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168833,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168834,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168935,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168936,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168944,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168946,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168959,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168965,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168966,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168970,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168971,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168975,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168979,1,1,1,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,168986,1,1,1,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169008,1,1,1,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169011,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169012,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169013,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169014,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169020,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169023,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169027,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169028,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169029,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169030,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169066,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169069,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169098,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169099,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169100,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169102,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169105,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169109,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169112,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169116,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169117,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169118,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169124,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169192,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169195,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169196,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169197,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169202,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169205,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169210,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169211,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169219,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169221,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169222,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169233,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169235,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169240,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169249,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169251,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169252,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169260,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169263,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169264,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169266,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169274,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169276,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169278,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169289,0,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169290,0,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169291,0,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169295,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169296,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169311,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169314,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169351,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169353,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169354,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169355,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169356,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169357,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169358,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169359,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169361,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169362,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169363,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169364,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169365,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169366,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169367,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169368,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169369,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169370,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169372,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169373,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169383,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169390,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169394,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169395,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169396,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169400,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169407,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169410,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169411,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169415,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169416,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169417,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169421,1,1,1,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169424,1,1,1,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169425,1,1,1,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169430,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169433,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169436,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169442,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169445,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169446,1,1,0,0,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169484,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169496,1,1,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169517,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169518,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169519,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169520,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169521,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169522,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169523,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169525,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169526,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169528,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169532,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169533,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169535,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169575,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169578,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169580,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169583,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169588,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169589,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169599,1,1,1,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169602,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169609,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169616,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169620,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169626,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169631,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169632,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169634,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169661,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169662,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169764,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169765,1,1,0,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169766,1,1,1,1,0,1,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169768,1,1,1,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169772,1,1,1,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169773,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169776,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169777,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169779,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169782,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169783,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169785,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169788,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169790,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169791,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169794,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169796,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169798,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169802,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169806,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169807,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169808,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169813,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169816,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169817,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169818,1,1,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169819,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169845,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169846,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169847,1,0,0,0,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169849,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169852,1,0,0,1,0,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169853,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169854,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169857,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169874,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169875,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169883,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169886,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169892,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169893,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169895,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169900,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169901,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169903,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169904,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169907,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169908,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169909,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169910,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169912,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169913,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169914,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169915,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169916,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169917,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169918,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169919,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169920,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169921,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169922,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169924,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169925,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169928,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169929,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169931,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169932,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169933,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169935,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169937,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169942,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169943,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169947,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169949,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169952,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169954,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169958,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169962,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169990,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169996,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,169997,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170003,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170004,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170007,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170008,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170018,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170024,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170029,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170033,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170037,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170043,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170045,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170049,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170057,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170060,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170062,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170064,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170066,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170067,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170069,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170073,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170074,1,1,1,1,1,0,0
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170081,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170082,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170084,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170090,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170109,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170110,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170114,1,1,1,1,1,1,1
a2bc5e7d-7862-47e6-9b09-e77e14ce9888,170115,1,1,1,1,1,1,1
